date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:18:34	33178/33178	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jul%202018%2013:18:24%20GMT	https://ras-it.rs/about-us/amp/	S:/Web%20copies/Website%200108/ras-it.rs/about-us/amp/index.html	(from https://ras-it.rs/about-us/)
21:18:34	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:50:09%20GMT	https://ras-it.rs/wp-json/oembed/1.0/embed?url=http%3A%2F%2F%2Fabout-us%2F&format=xml	S:/Web%20copies/Website%200108/ras-it.rs/wp-json/oembed/1.0/embed1fee	(from https://ras-it.rs/about-us/)
21:18:35	79507/79507	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jul%202018%2013:18:26%20GMT	https://ras-it.rs/?p=24763	S:/Web%20copies/Website%200108/ras-it.rs/index0ccf.html	(from https://ras-it.rs/about-us/)
21:18:35	3524/3524	---M--	200	added ('OK')	image/png	etag:%225b51e120-dc4%22	https://ras-it.rs/wp-content/uploads/2018/07/Placeholder-400x400.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/uploads/2018/07/Placeholder-400x400.png	(from https://ras-it.rs/about-us/)
21:18:35	5369/5369	---M--	200	added ('OK')	image/png	etag:%225b51e120-14f9%22	https://ras-it.rs/wp-content/uploads/2018/07/Placeholder.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/uploads/2018/07/Placeholder.png	(from https://ras-it.rs/about-us/)
21:18:36	5895/5895	---MCZ	200	added ('OK')	text/css	etag:W/%225b51e120-1707%22	https://ras-it.rs/wp-content/plugins/mpc-massive/assets/css/libs/magnific-popup.min.css?ver=4.9.7	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/mpc-massive/assets/css/libs/magnific-popup.min37cb.css	(from https://ras-it.rs/about-us/)
21:18:36	21293/21293	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225b51e120-532d%22	https://ras-it.rs/wp-content/plugins/mpc-massive/assets/js/libs/magnific-popup.min.js?ver=4.9.7	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/mpc-massive/assets/js/libs/magnific-popup.min37cb.js	(from https://ras-it.rs/about-us/)
21:18:36	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:50:11%20GMT	https://ras-it.rs/wp-json/oembed/1.0/embed?url=http%3A%2F%2F%2Fresources%2F	S:/Web%20copies/Website%200108/ras-it.rs/wp-json/oembed/1.0/embed3be7	(from https://ras-it.rs/resources/)
21:18:37	37141/37141	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jul%202018%2013:18:26%20GMT	https://ras-it.rs/resources/amp/	S:/Web%20copies/Website%200108/ras-it.rs/resources/amp/index.html	(from https://ras-it.rs/resources/)
21:18:37	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:50:11%20GMT	https://ras-it.rs/wp-json/oembed/1.0/embed?url=http%3A%2F%2F%2Fresources%2F&format=xml	S:/Web%20copies/Website%200108/ras-it.rs/wp-json/oembed/1.0/embed5b40	(from https://ras-it.rs/resources/)
21:18:37	79507/79507	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jul%202018%2013:18:26%20GMT	https://ras-it.rs/?p=31154	S:/Web%20copies/Website%200108/ras-it.rs/indexdbbc.html	(from https://ras-it.rs/resources/)
21:18:37	30377/30377	---M--	200	added ('OK')	image/png	etag:%225b51e120-76a9%22	https://ras-it.rs/wp-content/uploads/2018/07/microsoft.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/uploads/2018/07/microsoft.png	(from https://ras-it.rs/resources/)
21:18:38	46592/46592	---M--	200	added ('OK')	image/png	etag:%225b51e120-b600%22	https://ras-it.rs/wp-content/uploads/2018/07/yahoo-png.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/uploads/2018/07/yahoo-png.png	(from https://ras-it.rs/resources/)
21:18:38	38107/38107	---M--	200	added ('OK')	image/png	etag:%225b51e120-94db%22	https://ras-it.rs/wp-content/uploads/2018/07/oracle-png.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/uploads/2018/07/oracle-png.png	(from https://ras-it.rs/resources/)
21:18:38	49853/49853	---M--	200	added ('OK')	image/png	etag:%225b51e120-c2bd%22	https://ras-it.rs/wp-content/uploads/2018/07/bug.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/uploads/2018/07/bug.png	(from https://ras-it.rs/resources/)
21:18:39	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:50:13%20GMT	https://ras-it.rs/wp-json/oembed/1.0/embed?url=http%3A%2F%2F%2Fcontact%2F	S:/Web%20copies/Website%200108/ras-it.rs/wp-json/oembed/1.0/embed563a	(from https://ras-it.rs/contact/)
21:18:39	25583/25583	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jul%202018%2013:18:26%20GMT	https://ras-it.rs/contact/amp/	S:/Web%20copies/Website%200108/ras-it.rs/contact/amp/index.html	(from https://ras-it.rs/contact/)
21:18:39	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:50:13%20GMT	https://ras-it.rs/wp-json/oembed/1.0/embed?url=http%3A%2F%2F%2Fcontact%2F&format=xml	S:/Web%20copies/Website%200108/ras-it.rs/wp-json/oembed/1.0/embed0d9f	(from https://ras-it.rs/contact/)
21:18:39	79506/79506	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jul%202018%2013:18:26%20GMT	https://ras-it.rs/?p=7501	S:/Web%20copies/Website%200108/ras-it.rs/indexa27b.html	(from https://ras-it.rs/contact/)
21:18:39	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:50:14%20GMT	https://ras-it.rs/wp-json/oembed/1.0/embed?url=http%3A%2F%2F%2Fterms-and-conditions%2F	S:/Web%20copies/Website%200108/ras-it.rs/wp-json/oembed/1.0/embed4e3f	(from https://ras-it.rs/terms-and-conditions/)
21:18:40	30949/30949	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jul%202018%2013:18:26%20GMT	https://ras-it.rs/terms-and-conditions/amp/	S:/Web%20copies/Website%200108/ras-it.rs/terms-and-conditions/amp/index.html	(from https://ras-it.rs/terms-and-conditions/)
21:18:40	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:50:14%20GMT	https://ras-it.rs/wp-json/oembed/1.0/embed?url=http%3A%2F%2F%2Fterms-and-conditions%2F&format=xml	S:/Web%20copies/Website%200108/ras-it.rs/wp-json/oembed/1.0/embed7c6d	(from https://ras-it.rs/terms-and-conditions/)
21:18:40	79507/79507	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jul%202018%2013:18:26%20GMT	https://ras-it.rs/?p=31654	S:/Web%20copies/Website%200108/ras-it.rs/index6a5b.html	(from https://ras-it.rs/terms-and-conditions/)
21:18:40	32694/32694	---M--	200	added ('OK')	application/octet-stream	etag:%225b51e124-7fb6%22	https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/etl/et-line.eot?v=1.0	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/etl/et-linec619.eot	(from https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/etl/etl.min.css?ver=2.3.3)
21:18:40	32694/32694	---M--	200	added ('OK')	application/octet-stream	etag:%225b51e124-7fb6%22	https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/etl/et-line.eot	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/etl/et-line.eot	(from https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/etl/etl.min.css?ver=2.3.3)
21:18:41	55220/55220	---M--	200	added ('OK')	application/octet-stream	etag:%225b51e124-d7b4%22	https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/etl/et-line.woff?v=1.0	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/etl/et-linec619.woff	(from https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/etl/etl.min.css?ver=2.3.3)
21:18:41	32536/32536	---M--	200	added ('OK')	application/octet-stream	etag:%225b51e124-7f18%22	https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/etl/et-line.ttf?v=1.0	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/etl/et-linec619.ttf	(from https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/etl/etl.min.css?ver=2.3.3)
21:18:41	176752/176752	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225b51e124-2b270%22	https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/etl/et-line.svg	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/etl/et-line.svg	(from https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/etl/etl.min.css?ver=2.3.3)
21:18:41	79748/79748	---M--	200	added ('OK')	application/octet-stream	etag:%225b51e124-13784%22	https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/el/elusiveicons-webfont.eot?v=2.0.0	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/el/elusiveicons-webfont28b5.eot	(from https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/el/el.min.css?ver=2.3.3)
21:18:42	79748/79748	---M--	200	added ('OK')	application/octet-stream	etag:%225b51e124-13784%22	https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/el/elusiveicons-webfont.eot	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/el/elusiveicons-webfont.eot	(from https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/el/el.min.css?ver=2.3.3)
21:18:42	48812/48812	---M--	200	added ('OK')	application/octet-stream	etag:%225b51e124-beac%22	https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/el/elusiveicons-webfont.woff?v=2.0.0	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/el/elusiveicons-webfont28b5.woff	(from https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/el/el.min.css?ver=2.3.3)
21:18:43	79556/79556	---M--	200	added ('OK')	application/octet-stream	etag:%225b51e124-136c4%22	https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/el/elusiveicons-webfont.ttf?v=2.0.0	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/el/elusiveicons-webfont28b5.ttf	(from https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/el/el.min.css?ver=2.3.3)
21:18:44	128119/128119	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225b51e124-1f477%22	https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/el/elusiveicons-webfont.svg?v=2.0.0	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/el/elusiveicons-webfont28b5.svg	(from https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/el/el.min.css?ver=2.3.3)
21:18:44	42284/42284	---M--	200	added ('OK')	application/octet-stream	etag:%225b51e124-a52c%22	https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/mi/materialicons-regular.woff2	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/mi/materialicons-regular.woff2	(from https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/mi/mi.min.css?ver=2.3.3)
21:18:44	137002/137002	---M--	200	added ('OK')	application/octet-stream	etag:%225b51e124-2172a%22	https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/mi/materialicons-regular.eot	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/mi/materialicons-regular.eot	(from https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/mi/mi.min.css?ver=2.3.3)
21:18:45	56792/56792	---M--	200	added ('OK')	application/octet-stream	etag:%225b51e124-ddd8%22	https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/mi/materialicons-regular.woff	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/mi/materialicons-regular.woff	(from https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/mi/mi.min.css?ver=2.3.3)
21:18:46	122640/122640	---M--	200	added ('OK')	application/octet-stream	etag:%225b51e124-1df10%22	https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/mi/materialicons-regular.ttf	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/mi/materialicons-regular.ttf	(from https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/mi/mi.min.css?ver=2.3.3)
21:18:46	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:50:20%20GMT	https://ras-it.rs/Popover%20requires%20tooltip.js	S:/Web%20copies/Website%200108/ras-it.rs/Popover%20requires%20tooltip.js	(from https://ras-it.rs/wp-content/themes/mf/assets/js/bootstrap.min.js?ver=20130117)
21:18:48	355/355	---M-Z	200	added ('OK')	application/javascript	etag:%22931070e36fce60f2d86c78abe608ca38%22	http://assets.pinterest.com/js/pinit.js	S:/Web%20copies/Website%200108/assets.pinterest.com/js/pinit.js	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=5.4.7)
21:18:52	48784/48784	---MC-	200	added ('OK')	application/javascript	date:Thu,%2009%20Jan%202020%2010:50:21%20GMT	http://apis.google.com/js/plusone.js	S:/Web%20copies/Website%200108/apis.google.com/js/plusone.js	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=5.4.7)
